Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
7,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_001.pt,0.706444,0.516612,0.888763,False
7,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_015.pt,0.200184,0.143272,0.95857,False
7,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_030.pt,0.175864,0.126281,0.95857,False
7,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_045.pt,0.158403,0.120037,0.95857,False
7,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_060.pt,0.147955,0.116614,0.95857,False
7,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_075.pt,0.146202,0.115868,0.95857,False
7,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_090.pt,0.13606,0.115263,0.95857,False
7,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_105.pt,0.136295,0.109936,0.95857,False
7,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_120.pt,0.128538,0.108619,0.95857,False
7,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_135.pt,0.126585,0.10773,0.95857,False
7,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_150.pt,0.122917,0.106321,0.95857,False
7,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_165.pt,0.121422,0.105073,0.95857,False
7,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_180.pt,0.1202,0.104282,0.959137,False
7,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_195.pt,0.117663,0.102856,0.959137,False
7,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_210.pt,0.113887,0.101249,0.958002,False
7,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_225.pt,0.111442,0.101135,0.96084,False
7,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_240.pt,0.116061,0.101765,0.961407,False
7,244,checkpoint_epoch_244_final.pt,checkpoints_binary_classifier/trial_015/fold_7/checkpoint_epoch_244_final.pt,0.114752,0.101745,0.961407,True
