Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
5,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_001.pt,0.746781,0.669724,0.624291,False
5,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_015.pt,0.573756,0.568389,0.829739,False
5,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_030.pt,0.433571,0.434923,0.929058,False
5,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_045.pt,0.341376,0.339647,0.952894,False
5,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_060.pt,0.27503,0.264258,0.9563,False
5,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_075.pt,0.235594,0.224193,0.958002,False
5,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_090.pt,0.207541,0.194155,0.957435,False
5,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_105.pt,0.189625,0.170929,0.957435,False
5,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_120.pt,0.179763,0.159836,0.957435,False
5,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_135.pt,0.170701,0.152695,0.957435,False
5,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_150.pt,0.163752,0.146166,0.957435,False
5,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_165.pt,0.160793,0.141418,0.957435,False
5,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_180.pt,0.157598,0.139112,0.957435,False
5,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_195.pt,0.152637,0.136494,0.957435,False
5,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_210.pt,0.149314,0.135716,0.957435,False
5,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_225.pt,0.146867,0.133548,0.957435,False
5,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_240.pt,0.143438,0.132471,0.957435,False
5,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_255.pt,0.139381,0.131164,0.957435,False
5,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_270.pt,0.13916,0.132336,0.957435,False
5,285,checkpoint_epoch_285.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_285.pt,0.137137,0.130321,0.957435,False
5,300,checkpoint_epoch_300.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_300.pt,0.134728,0.12975,0.956867,False
5,315,checkpoint_epoch_315.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_315.pt,0.137728,0.128472,0.956867,False
5,330,checkpoint_epoch_330.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_330.pt,0.135929,0.128316,0.956867,False
5,345,checkpoint_epoch_345.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_345.pt,0.131692,0.128749,0.956867,False
5,360,checkpoint_epoch_360.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_360.pt,0.131187,0.127595,0.956867,False
5,375,checkpoint_epoch_375.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_375.pt,0.133607,0.127924,0.957435,False
5,381,checkpoint_epoch_381_final.pt,checkpoints_binary_classifier/trial_006/fold_5/checkpoint_epoch_381_final.pt,0.131169,0.127943,0.956867,True
