Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
2,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_001.pt,0.898267,0.702442,0.498582,False
2,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_015.pt,0.21653,0.184112,0.955757,False
2,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_030.pt,0.196664,0.143781,0.955757,False
2,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_045.pt,0.192259,0.137814,0.955757,False
2,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_060.pt,0.179225,0.131689,0.955757,False
2,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_075.pt,0.17362,0.126973,0.955757,False
2,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_090.pt,0.161535,0.120694,0.955757,False
2,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_105.pt,0.163243,0.117611,0.955757,False
2,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_120.pt,0.155896,0.119596,0.955757,False
2,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_135.pt,0.150964,0.116571,0.955757,False
2,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_150.pt,0.153019,0.117178,0.955757,False
2,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_165.pt,0.147611,0.111762,0.955757,False
2,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_180.pt,0.146568,0.115365,0.955757,False
2,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_195.pt,0.15423,0.118263,0.955757,False
2,204,checkpoint_epoch_204_final.pt,checkpoints_binary_classifier/trial_002/fold_2/checkpoint_epoch_204_final.pt,0.147213,0.115789,0.955757,True
