Fold,RMSE,R2,Q2,Stop_Epoch,Model_Path
0,36.766334533691406,0.7526294589042664,0.75283194,122,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_0.pt
1,36.68537139892578,0.739005446434021,0.73909926,119,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_1.pt
2,38.67921829223633,0.6967180967330933,0.69690907,108,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_2.pt
3,36.89503860473633,0.7244390845298767,0.7244396,188,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_3.pt
4,36.34656524658203,0.7376502156257629,0.7378584,103,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_4.pt
5,36.51525115966797,0.7248525619506836,0.7251586,183,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_5.pt
6,37.98534393310547,0.7021359205245972,0.7022493,137,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_6.pt
7,37.96585464477539,0.7234817743301392,0.72371984,104,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_7.pt
8,37.22114181518555,0.7296630144119263,0.7298067,133,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_8.pt
9,35.06877517700195,0.7655525207519531,0.7656393,140,/Users/sdl5_mp/Documents/GitHub/melting_point_2026/MW/artifacts_threshold/general_best_RDKit_60(split)_MW(label)_70(threshold)/general_best_fold_9.pt
