Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
7,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_001.pt,1.454797,0.98489,0.26504,False
7,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_015.pt,1.119904,0.842436,0.436436,False
7,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_030.pt,0.833609,0.65153,0.721339,False
7,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_045.pt,0.612458,0.520404,0.861521,False
7,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_060.pt,0.450685,0.410018,0.923383,False
7,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_075.pt,0.345127,0.309078,0.952327,False
7,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_090.pt,0.275345,0.250143,0.958002,False
7,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_105.pt,0.233266,0.212211,0.95857,False
7,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_120.pt,0.20939,0.180962,0.95857,False
7,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_135.pt,0.193232,0.165564,0.95857,False
7,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_150.pt,0.181136,0.15422,0.95857,False
7,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_165.pt,0.172274,0.145765,0.95857,False
7,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_180.pt,0.168345,0.139256,0.95857,False
7,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_195.pt,0.162842,0.135263,0.95857,False
7,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_210.pt,0.15833,0.132134,0.95857,False
7,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_225.pt,0.155073,0.128841,0.95857,False
7,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_240.pt,0.149917,0.125942,0.95857,False
7,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_255.pt,0.148143,0.125515,0.95857,False
7,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_270.pt,0.142864,0.123479,0.95857,False
7,285,checkpoint_epoch_285.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_285.pt,0.147497,0.122603,0.95857,False
7,300,checkpoint_epoch_300.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_300.pt,0.141226,0.121453,0.95857,False
7,315,checkpoint_epoch_315.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_315.pt,0.14035,0.120457,0.95857,False
7,330,checkpoint_epoch_330.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_330.pt,0.140716,0.119199,0.95857,False
7,345,checkpoint_epoch_345.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_345.pt,0.139678,0.11823,0.95857,False
7,360,checkpoint_epoch_360.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_360.pt,0.137411,0.117862,0.95857,False
7,375,checkpoint_epoch_375.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_375.pt,0.135829,0.117094,0.95857,False
7,390,checkpoint_epoch_390.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_390.pt,0.134607,0.116958,0.95857,False
7,405,checkpoint_epoch_405.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_405.pt,0.134068,0.117176,0.95857,False
7,420,checkpoint_epoch_420.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_420.pt,0.132118,0.116532,0.95857,False
7,435,checkpoint_epoch_435.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_435.pt,0.1339,0.117194,0.95857,False
7,448,checkpoint_epoch_448_final.pt,checkpoints_binary_classifier/trial_006/fold_7/checkpoint_epoch_448_final.pt,0.134242,0.116811,0.95857,True
