Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
3,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_001.pt,0.856577,0.658449,0.681225,False
3,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_015.pt,0.207001,0.145023,0.964833,False
3,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_030.pt,0.178686,0.114678,0.964833,False
3,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_045.pt,0.163096,0.115201,0.964265,False
3,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_060.pt,0.153911,0.107148,0.964833,False
3,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_075.pt,0.141142,0.107053,0.964833,False
3,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_090.pt,0.136027,0.103911,0.964833,False
3,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_105.pt,0.131581,0.1032,0.964833,False
3,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_120.pt,0.128908,0.10259,0.9654,False
3,129,checkpoint_epoch_129_final.pt,checkpoints_binary_classifier/trial_015/fold_3/checkpoint_epoch_129_final.pt,0.130807,0.101668,0.964833,True
