Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
8,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_001.pt,1.13485,0.84801,0.23269,False
8,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_015.pt,0.237862,0.207811,0.953462,False
8,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_030.pt,0.197688,0.156348,0.95403,False
8,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_045.pt,0.192145,0.150624,0.95403,False
8,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_060.pt,0.179134,0.136406,0.95403,False
8,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_075.pt,0.173963,0.135163,0.95403,False
8,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_090.pt,0.167433,0.126942,0.95403,False
8,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_105.pt,0.162267,0.125767,0.95403,False
8,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_120.pt,0.156711,0.130841,0.95403,False
8,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_135.pt,0.154141,0.11833,0.95403,False
8,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_150.pt,0.154892,0.118055,0.95403,False
8,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_165.pt,0.157394,0.123722,0.95403,False
8,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_180.pt,0.151007,0.127111,0.95403,False
8,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_195.pt,0.147611,0.119342,0.95403,False
8,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_210.pt,0.150022,0.123023,0.95403,False
8,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_225.pt,0.153438,0.128609,0.95403,False
8,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_240.pt,0.147484,0.122298,0.95403,False
8,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_255.pt,0.14964,0.12027,0.95403,False
8,256,checkpoint_epoch_256_final.pt,checkpoints_binary_classifier/trial_002/fold_8/checkpoint_epoch_256_final.pt,0.152601,0.118959,0.95403,True
