Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
5,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_001.pt,0.93382,0.742539,0.397276,False
5,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_015.pt,0.233678,0.200008,0.957435,False
5,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_030.pt,0.196135,0.15111,0.957435,False
5,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_045.pt,0.192186,0.146778,0.957435,False
5,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_060.pt,0.182284,0.141307,0.957435,False
5,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_075.pt,0.178367,0.137259,0.957435,False
5,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_090.pt,0.163658,0.130192,0.957435,False
5,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_105.pt,0.159313,0.13301,0.957435,False
5,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_120.pt,0.154246,0.131589,0.957435,False
5,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_135.pt,0.156637,0.131069,0.957435,False
5,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_150.pt,0.153774,0.130859,0.957435,False
5,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_165.pt,0.154391,0.125982,0.957435,False
5,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_180.pt,0.14948,0.129337,0.957435,False
5,188,checkpoint_epoch_188_final.pt,checkpoints_binary_classifier/trial_002/fold_5/checkpoint_epoch_188_final.pt,0.153328,0.126702,0.957435,True
