Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
5,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_001.pt,0.496633,0.456266,0.936436,False
5,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_015.pt,0.160275,0.14895,0.956867,False
5,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_030.pt,0.13783,0.131424,0.9563,False
5,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_045.pt,0.128627,0.127201,0.956867,False
5,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_060.pt,0.116478,0.117582,0.957435,False
5,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_075.pt,0.114335,0.116589,0.95857,False
5,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_090.pt,0.110346,0.113359,0.958002,False
5,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_105.pt,0.105155,0.110904,0.957435,False
5,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_120.pt,0.103399,0.110267,0.959137,False
5,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_135.pt,0.101795,0.109529,0.959705,False
5,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_150.pt,0.102921,0.109332,0.959137,False
5,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_165.pt,0.100357,0.109479,0.959137,False
5,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_180.pt,0.099678,0.108813,0.959705,False
5,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_195.pt,0.098197,0.108929,0.958002,False
5,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_210.pt,0.095815,0.108914,0.95857,False
5,214,checkpoint_epoch_214_final.pt,checkpoints_binary_classifier/trial_007/fold_5/checkpoint_epoch_214_final.pt,0.097929,0.109131,0.95857,True
