Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
3,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_001.pt,0.485261,0.490523,0.867839,False
3,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_015.pt,0.36297,0.344085,0.950652,False
3,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_030.pt,0.28405,0.255639,0.961997,False
3,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_045.pt,0.236575,0.199348,0.964265,False
3,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_060.pt,0.208494,0.169195,0.964833,False
3,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_075.pt,0.191498,0.148055,0.964833,False
3,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_090.pt,0.178403,0.136836,0.964833,False
3,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_105.pt,0.171711,0.132081,0.964833,False
3,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_120.pt,0.165443,0.123025,0.964833,False
3,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_135.pt,0.155104,0.11881,0.964833,False
3,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_150.pt,0.152871,0.116765,0.964833,False
3,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_165.pt,0.154304,0.116789,0.964833,False
3,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_180.pt,0.152607,0.119982,0.964833,False
3,186,checkpoint_epoch_186_final.pt,checkpoints_binary_classifier/trial_006/fold_3/checkpoint_epoch_186_final.pt,0.153704,0.114627,0.964833,True
