Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
6,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_001.pt,0.809981,0.64699,0.700908,False
6,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_015.pt,0.163241,0.173525,0.942679,False
6,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_030.pt,0.140001,0.157731,0.942679,False
6,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_045.pt,0.12679,0.149335,0.942679,False
6,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_060.pt,0.120094,0.142226,0.945516,False
6,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_075.pt,0.11108,0.139048,0.944381,False
6,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_090.pt,0.112339,0.133494,0.945516,False
6,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_105.pt,0.105894,0.129698,0.947219,False
6,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_120.pt,0.101122,0.128157,0.947787,False
6,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_135.pt,0.095619,0.128431,0.950624,False
6,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_150.pt,0.0929,0.125413,0.949489,False
6,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_165.pt,0.088772,0.126294,0.948922,False
6,172,checkpoint_epoch_172_final.pt,checkpoints_binary_classifier/trial_007/fold_6/checkpoint_epoch_172_final.pt,0.090174,0.124833,0.951192,True
