Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
0,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_001.pt,1.253383,0.740294,0.444129,False
0,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_015.pt,0.17395,0.137799,0.956324,False
0,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_030.pt,0.141835,0.125123,0.956324,False
0,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_045.pt,0.129228,0.119372,0.956892,False
0,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_060.pt,0.122785,0.117248,0.960295,False
0,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_075.pt,0.118149,0.110187,0.960862,False
0,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_090.pt,0.111253,0.107599,0.961997,False
0,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_105.pt,0.11103,0.106065,0.962564,False
0,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_120.pt,0.105194,0.103091,0.961997,False
0,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_135.pt,0.099989,0.103565,0.9654,False
0,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_150.pt,0.096577,0.102289,0.965967,False
0,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_165.pt,0.094412,0.102127,0.966534,False
0,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_180.pt,0.093967,0.100914,0.964265,False
0,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_195.pt,0.093726,0.10297,0.967669,False
0,200,checkpoint_epoch_200_final.pt,checkpoints_binary_classifier/trial_007/fold_0/checkpoint_epoch_200_final.pt,0.092826,0.101881,0.967102,True
