Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
3,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_001.pt,0.816209,0.73566,0.473057,False
3,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_015.pt,0.385434,0.36401,0.947249,False
3,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_030.pt,0.21532,0.195459,0.960862,False
3,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_045.pt,0.16578,0.138734,0.961429,False
3,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_060.pt,0.144176,0.118496,0.961429,False
3,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_075.pt,0.138667,0.113187,0.962564,False
3,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_090.pt,0.131368,0.108677,0.963698,False
3,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_105.pt,0.126507,0.108081,0.963698,False
3,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_120.pt,0.12437,0.104873,0.962564,False
3,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_135.pt,0.123998,0.10313,0.964833,False
3,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_150.pt,0.119108,0.103153,0.963698,False
3,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_165.pt,0.12117,0.101316,0.964833,False
3,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_180.pt,0.11879,0.101113,0.964833,False
3,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_195.pt,0.117608,0.101747,0.963131,False
3,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_210.pt,0.11897,0.100264,0.9654,False
3,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_225.pt,0.117523,0.099598,0.964265,False
3,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_240.pt,0.11648,0.098743,0.9654,False
3,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_255.pt,0.118728,0.10136,0.962564,False
3,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_270.pt,0.116628,0.100319,0.964265,False
3,277,checkpoint_epoch_277_final.pt,checkpoints_binary_classifier/trial_005/fold_3/checkpoint_epoch_277_final.pt,0.116761,0.101103,0.964265,True
