Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
5,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_001.pt,0.671248,0.526083,0.858116,False
5,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_015.pt,0.155572,0.140037,0.955732,False
5,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_030.pt,0.142941,0.127254,0.954597,False
5,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_045.pt,0.128845,0.122007,0.958002,False
5,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_060.pt,0.119862,0.119018,0.956867,False
5,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_075.pt,0.117262,0.118142,0.955165,False
5,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_090.pt,0.114218,0.114617,0.9563,False
5,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_105.pt,0.106945,0.113554,0.955165,False
5,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_120.pt,0.105013,0.114019,0.954597,False
5,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_135.pt,0.102196,0.113281,0.953462,False
5,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_150.pt,0.10454,0.113387,0.954597,False
5,154,checkpoint_epoch_154_final.pt,checkpoints_binary_classifier/trial_019/fold_5/checkpoint_epoch_154_final.pt,0.10092,0.113774,0.954597,True
