Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
1,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_001.pt,0.926176,0.669437,0.65173,False
1,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_015.pt,0.227766,0.177806,0.960295,False
1,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_030.pt,0.203076,0.132994,0.960295,False
1,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_045.pt,0.194268,0.127597,0.960295,False
1,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_060.pt,0.191621,0.125738,0.960295,False
1,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_075.pt,0.175258,0.121936,0.960295,False
1,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_090.pt,0.169243,0.118617,0.960295,False
1,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_105.pt,0.168243,0.117027,0.960295,False
1,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_120.pt,0.156908,0.116283,0.960295,False
1,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_135.pt,0.159733,0.117218,0.960295,False
1,142,checkpoint_epoch_142_final.pt,checkpoints_binary_classifier/trial_002/fold_1/checkpoint_epoch_142_final.pt,0.158442,0.117755,0.960295,True
