Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
8,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_001.pt,0.616875,0.611379,0.700908,False
8,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_015.pt,0.458169,0.454211,0.903519,False
8,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_030.pt,0.348848,0.335107,0.944381,False
8,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_045.pt,0.280717,0.260097,0.952894,False
8,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_060.pt,0.237028,0.216034,0.953462,False
8,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_075.pt,0.212475,0.184216,0.95403,False
8,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_090.pt,0.195722,0.164856,0.95403,False
8,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_105.pt,0.182323,0.151586,0.95403,False
8,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_120.pt,0.175485,0.144975,0.954597,False
8,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_135.pt,0.167038,0.137705,0.954597,False
8,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_150.pt,0.165578,0.134953,0.954597,False
8,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_165.pt,0.152894,0.130233,0.955165,False
8,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_180.pt,0.154966,0.127488,0.954597,False
8,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_195.pt,0.151106,0.126002,0.954597,False
8,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_210.pt,0.145361,0.123102,0.954597,False
8,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_225.pt,0.144937,0.120933,0.954597,False
8,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_240.pt,0.144649,0.119897,0.954597,False
8,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_255.pt,0.142289,0.118395,0.954597,False
8,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_270.pt,0.140129,0.117675,0.954597,False
8,285,checkpoint_epoch_285.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_285.pt,0.136691,0.117164,0.955165,False
8,300,checkpoint_epoch_300.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_300.pt,0.136832,0.117778,0.955165,False
8,315,checkpoint_epoch_315.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_315.pt,0.138281,0.117429,0.954597,False
8,330,checkpoint_epoch_330.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_330.pt,0.136171,0.117416,0.954597,False
8,339,checkpoint_epoch_339_final.pt,checkpoints_binary_classifier/trial_006/fold_8/checkpoint_epoch_339_final.pt,0.136113,0.117189,0.954597,True
