Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
0,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_001.pt,1.050543,0.903611,0.181509,False
0,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_015.pt,0.779938,0.706075,0.497448,False
0,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_030.pt,0.571817,0.515828,0.884288,False
0,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_045.pt,0.429776,0.396249,0.940442,False
0,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_060.pt,0.331143,0.299379,0.956892,False
0,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_075.pt,0.269799,0.247222,0.956892,False
0,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_090.pt,0.231801,0.201971,0.956324,False
0,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_105.pt,0.20516,0.178793,0.956324,False
0,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_120.pt,0.185948,0.158306,0.956324,False
0,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_135.pt,0.17598,0.147249,0.956324,False
0,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_150.pt,0.168556,0.137196,0.956324,False
0,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_165.pt,0.158835,0.133407,0.956324,False
0,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_180.pt,0.154824,0.127208,0.956324,False
0,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_195.pt,0.152012,0.124652,0.956324,False
0,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_210.pt,0.151146,0.122522,0.956324,False
0,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_225.pt,0.146107,0.120776,0.956324,False
0,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_240.pt,0.144266,0.11878,0.956324,False
0,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_255.pt,0.141295,0.117816,0.956324,False
0,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_270.pt,0.140849,0.116203,0.956324,False
0,285,checkpoint_epoch_285.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_285.pt,0.14015,0.116733,0.956324,False
0,300,checkpoint_epoch_300.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_300.pt,0.137254,0.115143,0.956324,False
0,315,checkpoint_epoch_315.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_315.pt,0.136968,0.115231,0.956324,False
0,330,checkpoint_epoch_330.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_330.pt,0.136085,0.115649,0.956324,False
0,342,checkpoint_epoch_342_final.pt,checkpoints_binary_classifier/trial_006/fold_0/checkpoint_epoch_342_final.pt,0.135438,0.114357,0.956324,True
