Fold,Epoch,Checkpoint_Filename,Checkpoint_Path,Train_Loss,Val_Loss,Accuracy,Is_Final
6,1,checkpoint_epoch_001.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_001.pt,0.696637,0.649213,0.740636,False
6,15,checkpoint_epoch_015.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_015.pt,0.527529,0.52455,0.872304,False
6,30,checkpoint_epoch_030.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_030.pt,0.394279,0.393685,0.924518,False
6,45,checkpoint_epoch_045.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_045.pt,0.306377,0.30307,0.935868,False
6,60,checkpoint_epoch_060.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_060.pt,0.253182,0.251139,0.938138,False
6,75,checkpoint_epoch_075.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_075.pt,0.219053,0.213071,0.940976,False
6,90,checkpoint_epoch_090.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_090.pt,0.198198,0.191536,0.942679,False
6,105,checkpoint_epoch_105.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_105.pt,0.177266,0.178058,0.940976,False
6,120,checkpoint_epoch_120.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_120.pt,0.171683,0.171376,0.940976,False
6,135,checkpoint_epoch_135.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_135.pt,0.166589,0.16583,0.941544,False
6,150,checkpoint_epoch_150.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_150.pt,0.157833,0.16226,0.942111,False
6,165,checkpoint_epoch_165.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_165.pt,0.15193,0.159462,0.942111,False
6,180,checkpoint_epoch_180.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_180.pt,0.150989,0.157362,0.942679,False
6,195,checkpoint_epoch_195.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_195.pt,0.144351,0.155015,0.943246,False
6,210,checkpoint_epoch_210.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_210.pt,0.143236,0.153671,0.943246,False
6,225,checkpoint_epoch_225.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_225.pt,0.141029,0.151888,0.943814,False
6,240,checkpoint_epoch_240.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_240.pt,0.139025,0.150429,0.943814,False
6,255,checkpoint_epoch_255.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_255.pt,0.141738,0.148942,0.943814,False
6,270,checkpoint_epoch_270.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_270.pt,0.136985,0.147577,0.943814,False
6,285,checkpoint_epoch_285.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_285.pt,0.134955,0.146331,0.943814,False
6,300,checkpoint_epoch_300.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_300.pt,0.132926,0.147083,0.943814,False
6,315,checkpoint_epoch_315.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_315.pt,0.131722,0.145104,0.943814,False
6,330,checkpoint_epoch_330.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_330.pt,0.128855,0.142993,0.943814,False
6,345,checkpoint_epoch_345.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_345.pt,0.13034,0.143083,0.943814,False
6,360,checkpoint_epoch_360.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_360.pt,0.129746,0.142512,0.943814,False
6,375,checkpoint_epoch_375.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_375.pt,0.12625,0.142143,0.943814,False
6,390,checkpoint_epoch_390.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_390.pt,0.124398,0.141188,0.943814,False
6,405,checkpoint_epoch_405.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_405.pt,0.123747,0.142054,0.943814,False
6,417,checkpoint_epoch_417_final.pt,checkpoints_binary_classifier/trial_006/fold_6/checkpoint_epoch_417_final.pt,0.124724,0.141562,0.943814,True
